Date,Tweet,User,Keyword 
01/04/2021,SBICardConnect I have converted my outstanding into EMI in pandemic and only two is remaining still i can see my card in block state and status as lawsuit filed Guys never ever take SBI card as it will only degrade your CIBIL score Worst service and very bad mannered executiv,mksmady,COVID
01/04/2021,before lock down regularly i received my pension but after Covid19 issues 6 months i didnt take my pensionafter i came to my village volunteer said your pension is cancelledI am Visited my Village Secretariatethat Welfare Assistant told to me some technical issues ur pension,Sivanan99661800,COVID
01/04/2021,With around 350000 Covid related deaths amp over 20 million infected persons mortuaries fighting grim battle in United States,johar65,COVID
01/03/2021,India has successfully isolated and cultured the UKvariant of SARSCoV2 the virus that causes the coronavirus disease COVID19 the Indian Council of Medical Research ICMRDELHI said in a tweet on SaturdayRead COVID19vaccine India News tnec,tnec_IN,corona
01/03/2021,I also thank all the brave volunteers who participated in the trials and the frontline health care workers whove been fighting the COVID19 battle at the frontline Were in awe of your efforts22,mandavavenkate3,COVID
01/03/2021,I offer my thanks and gratitude to scientists and teams atSerumInstIndia and BharatBiotech for all their hard work and commitment in bringing us a vaccine for COVID19 Congratulations on the DCGI approval and keep up the good work Were proud of you12,mandavavenkate3,COVID
01/03/2021,CongratulationsWe final have the CovidVaccine approval But we must not forget that it will take time and patience Untill then SocialDistancing and Masks are our only weapons against COVID19Stay safeIndiaFightsCorona CoronaVaccine vaccination,wordoholic24,corona
01/03/2021,We reiterate our gratitude to doctors medical staff scientists police personnel sanitation workers and all Corona warriors for the outstanding work done that too in adverse circumstances We will remain eternally grateful to them for saving many lives,TejalKapadia2,corona
01/03/2021,A decisive turning point to strengthen a spirited fightDCGI granting approval to vaccines of Serum Institute India and Bharat Biotech accelerates the road to a healthier and COVIDfree nationCongratulations India Congratulations to our hardworking scientists and innovators,TejalKapadia2,COVID
01/03/2021,Congratulations IndiaWe thank amp salute your leadership Hon PM narendramodi ji amp the spirit amp team work of drharshvardhan ji the scientists amp every individual who contributed for this successSerumInstIndia BharatBiotech CovidVaccine COVID19,UpdeshMotePatil,COVID
01/03/2021,A Hardly Strain Of Covid21 Has Been Spotted Stay Alert Stay Positive Be Safe Its A Dead Virus Strain Bytheway Be Conscious TwitterForYouTwitterWorldRealityOfCovid21StaySafeStayPositiveABPNews,iamfalconn,COVID
01/03/2021,Besides spending time with friends and family or relaxing solo Sunday is a good day to prepare for the upcoming week mkmphysio SavitribaiPhule COVID19 sundayvibes sundaymood India World SareeTwitter sareeday Insta,physiomkm123,COVID
01/03/2021,4 They are asking for Covid negative certificate before coming to hostel AND THE FAKE ONES IS FREELY AVAILABLE IN SOME GOVERNMENT HOSPITALS and surprisingly they are accepting it 5 They are forcing us to come to college or else they will not allow us to give SEEVTU,official_saras0,COVID
01/02/2021,salonayyy CosmoIndia Done salonayyy keep rocking Your comedy was like an antidote to bear all COVID things last year,Spandana_Adv,COVID
01/02/2021,3 As there are many families already infected by Covid19 and have been still recovering now they must also be taken care We are just 1923 years old but our whole family isnt about 23 forget about us what if they get infected againvtukillingstudents vtuspreadingcorona,official_saras0,corona
01/02/2021,And when we approach VTU they asking the same They quoted that COVID IS NOTHING IT DOESNT HARM ANYONE START ATTENDING THE CLASSES If that was the scenario then why did have so many lockdowns in phase manner vtu vtukillingstudents noofflineclasses LifeVsEducation,official_saras0,COVID
01/02/2021,Current Affairs ALERT Get your daily dose of Current Affairs only at PrepstartDownload our app to stay updated prepstart currentaffairs Covid19AstraZeneca vaccinationSource BBC Inshorts,goprepstart,COVID
01/02/2021,Razorpay RazorpayCare PMOIndia mygovindia AmitShah cyber odishapolice CMOOdisha techwithbiswa Done fraud by the omgbursescam omgburse and Razorpay indirectly of arround 3crores from Indian inocent users and for unemployment situation durring pandemic HELP Razorpay,DBiswajeetdas,COVID
01/01/2021,Happy New Year Everyone may this year brings us a COVID19free life and we all will more healthier than before 2020 I wish to everyone a very happy amp healthy new year please keep in mind Vaccine is not a License of our life Welcome2021 HappyNewYear2021 GoodBye2020,imprashukjain,COVID
01/01/2021,At a time when the sporting world has been rocked by Covid19 Leon Mendonca picked up three norms in the last three months to become Indias 67th GrandmasterRead more LeonMendonca Grandmaster India chess Source TOISportsNews,Oigetit_India_S,COVID
01/01/2021,On Wednesday the Board sent an exhaustive 30page long list of Covid protocol including the Standard Operating Procedures TOI has a copyRead more SyedMushtaqAliTrophy BCCI coronavirus CricketNation Source TOISportsNews,Oigetit_India_S,corona
01/01/2021,Everybody thank corona that you survived 2020covid,raammmo,corona
01/01/2021,PM NarendraModis Popularity Rose Amid Covid19 Approval Ratings Highest Among World Leaders SurveyBJPNAMONewYear2021NationFirstHappy2021EkBharatShreshthBharatHappyNewYear2021NewIndia via NaMo App,MusfiqurDr,COVID
12/31/2020,New Year Welcome2021 begins in india This is the life of new generationHappyNewYear2021Goodbye2020 COVID19 SayNoTo31December,IshaanKashyapIN,COVID
12/31/2020,Schools amp Colleges will reopen in January 2021Corona 20,ekmemeaur,corona
12/31/2020,Thank you 2020 for Teaching how to survive in all the hard timesThis 2020 has taught many new things which cannot be forgotten easily Though this year is not so good for most of us lost their loved ones due to COVID19 stay strong everyone good days are aheadByeBye2020,Akhil_chintala9,COVID
12/31/2020,India is preparing to run the worlds largest Covid19 vaccination drive PM narendramodi PMOIndiaBJP4India mygovindiaadgpi IAFMCC indiannavydrharshvardhan MoHFWINDIAvijayrupanibjp BJP4GujaratDrSJaishankarBJPNAMOAIIMSinGujarat,71_rajib,COVID
12/31/2020,Free HOMEO Medical Camp at Tandharpally village on 31st December 2020 Our team of Doctors along with staff provided treatment distributed medicines and explained about the precautions and preventive steps for COVID19 Coronavirus in Tandharpally villageHamsaHomeopathy,HamsaHomeopathy,corona
12/31/2020,When Sharjeel Imam tested positive for Covid19 He said that his fear was not that he would die in jail without meeting his family It is rather that he would not able to prove that he is not a traitorimaams,imammuzzammil,COVID
12/31/2020,Respected nsitharaman mm Thank you so much for DueDateExtensionCovid impact Govt extends tax compliance deadlines Last date for ITR filing is now 10 Jan,JavedFounder,COVID
12/31/2020,And this is how Coronas grand Entry to New Year begins NewYear2021 Covid19UK,NehaBiswal4,corona
12/30/2020,ZookeeperBean Aha anytime Jayme always available 247 Do visit India once this pandemic shit is sorted out,thenomadguy,corona
12/30/2020,Kamala Harris receives first dose of Moderna COVID19 vaccine,GaniKick,COVID
12/30/2020,Free HOMEO Medical Camp at Mamidyala Village on 30th December 2020Our team of Doctors along with staff provided treatment distributed medicines and explained about the precautions and preventive steps for COVID19 Coronavirus in Mamidyala VillageHamsaHomeopathy,HamsaHomeopathy,corona
12/30/2020,MEMES wednesdaythoughtcorona boardexams2021CBSE As things are getting normal lets take board examsNew Strain of Coronavirus,Baat_Smjho,corona
12/29/2020,Corona Virus will end in 2021CoronavirusStrain COVID19 coronavirus lockdown Taehyungbirthday coronavaccin HappyTaehyungDay earthquake VDAY KimTaehyung tuesdayvibe NewYear2021 ExtendDueDate india uk usa HappyNewYear HappyNewYear Poll twitterpoll vote,Apki_RAI,corona
12/29/2020,Meet with Prince Narula Kulwinder Billa Resham Singh Anmol ITS Garry YT lockdown COVID19 earthquake India KisanEktaZindabad BollywoodBreaking2020 BigBoss14 BigBoss2020 PunjabFarmers punjab,its_garry_yt,COVID
12/29/2020,When does the governmnet plan to disconnect flights from UK When the new strain spreads in the entire country HardeepSPuri Lockdown3 travel coronapandemic postcorona CoronaVaccine DGCA covid COVID19 COVID19India CovidIndia Stopflights,antara16rabha,corona
12/29/2020,As NewYear2021 approaches VaranasiAirport acknowledges the dedication amp efforts of ATC CNS and operational staff who worked as coronawarriors during lockdown for ensuring safe and comfortable air travel experience all through covid ravaged 2020FlySafeStaySafeStayHealthy,AAIVNSAIRPORT,corona
12/28/2020,DrTamilisaiGuv While entire world is facing second wave covid I beleive second wave will not affect india Your opinion madam And when can we get vaccine,nrevanthreddy,COVID
12/28/2020,The Super Star of Bollywood TheJohnAbraham shared histravelling experience while flying through our airportHe appreciated the arrangements of Varanasi Airport and said airport is well organised with all the facilities for handling passengers in this covid crisis,AAIVNSAIRPORT,COVID
12/28/2020,May be it is just me but after Corona 152 upsidedownside in portfolio looks like a flat day,Intrinsic_cycle,corona
12/27/2020,COVID may spare poverty but it punishes disrespect FaheemYounus,meersiddiqali,COVID
12/27/2020,globaltimesnews China talking about Corona Positive products is like a Pig saying the shit is stinking This Death mongers have ruined the world for their greed,todilo1,corona
12/27/2020,narendramodi Hi Sir narendramodi jiI have prepared a first aid medicine for Covid19 patients but i need your Medical Department verification and approval I hope my medicine will help and saves atleast few lifes I am looking for one point of contact from your team who can hear my proposa,CnuJhonsi,COVID
12/27/2020,Shooting for Rajinikanths Annaatthe postponed after crew members test positive for COVID19,GaniKick,COVID
12/27/2020,Honda has decided to consolidate manufacturing operations at Rajasthan plantMarket uncertainties and financial impact of COVID19 cited as reasons for the decisiontheautomobilemonks hondacrv hondacivic hondacrvclub hondacivic2020,AutomobileMonks,COVID
12/27/2020,if this pandemic isnt over by summer of 2021 i genuinely dont know if i can handle it anymore bye,WhoIsAdityaaa,COVID
12/26/2020,Where is Social DistanceAnd what about COVID19 protocol,Nimeraaj,COVID
12/26/2020,2 crash landed our economy completely mishandled C19 pandemic by shutting down our economy for 21 days with 4 hours notice with skyrocketing unemployment And yet despite his sins of omission amp commission he can do no wrong according to his cerebrally challenged ModiBhakts,journo45,COVID
12/26/2020,I m already spending holidays Covid or new strain I cant wait more,Sweet_Honeygal,COVID
12/26/2020,And of course contactless checking of documents and thermal screening of passengers is carried out at entry gate itselfPersonal monitoring by the officials of airlines amp airport to further ensure covid norms are maintained,AAIVNSAIRPORT,COVID
12/26/2020,Reports of getting COVID19 vaccines are coming from across the globeButIn India the current priority is to inject poisnous ideology,navaidhamid,COVID
12/25/2020,In Covid Exam Viral Fever Low WBC Count Never ending cycle of cough and cold came out of syllabus What is even happening What were these two months Cant even comprehend what strange health shit is happening,Leonsify,COVID
12/25/2020,Clg scheduled end term paper offline but my parents NOT allowing me to go 1500KM for exam n health is not good All class test assignment n mid term paper were conducted online Is it necessary to attend offline exam during covid19 Cant they arrange online paper cmohry,mrjitendra1986,COVID
12/25/2020,Merry Christmas To You All amp To Your Family We Hope This Christmas Day Is Going To Be The Biggest amp Most Memorable Day Of Your Life Lets Forget The Bad Feelings Of Corona And Celebrate Happiness Over Disappointment Together SafelyMerryChristmas ChristmasTree,DBuzzzco,corona
